usageKey,scientificName,canonicalName,rank,status,confidence,matchType,kingdom,phylum,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,synonym,class,acceptedUsageKey,verbatim_name,verbatim_index
5170893,"Thymoites delicatulus (Levi, 1959)",Thymoites delicatulus,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Araneae,Theridiidae,Thymoites,Thymoites delicatulus,1,54,367,1496,9583,2156276,5170893,FALSE,Arachnida,NA,Thymoites delicatulus,677
5170846,"Thymoites illudens (Gertsch & Mulaik, 1936)",Thymoites illudens,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Araneae,Theridiidae,Thymoites,Thymoites illudens,1,54,367,1496,9583,2156276,5170846,FALSE,Arachnida,NA,Thymoites illudens,678
5170831,"Thymoites indicatus (Banks, 1929)",Thymoites indicatus,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Araneae,Theridiidae,Thymoites,Thymoites indicatus,1,54,367,1496,9583,2156276,5170831,FALSE,Arachnida,NA,Thymoites indicatus,679
5170880,"Thymoites luculentus (Simon, 1894)",Thymoites luculentus,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Araneae,Theridiidae,Thymoites,Thymoites luculentus,1,54,367,1496,9583,2156276,5170880,FALSE,Arachnida,NA,Thymoites luculentus,680
5170900,"Thymoites maderae (Gertsch & Archer, 1942)",Thymoites maderae,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Araneae,Theridiidae,Thymoites,Thymoites maderae,1,54,367,1496,9583,2156276,5170900,FALSE,Arachnida,NA,Thymoites maderae,681
5170830,"Thymoites missionensis (Levi, 1957)",Thymoites missionensis,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Araneae,Theridiidae,Thymoites,Thymoites missionensis,1,54,367,1496,9583,2156276,5170830,FALSE,Arachnida,NA,Thymoites missionensis,682
5170887,"Thymoites vivus (O.Pickard-Cambridge, 1899)",Thymoites vivus,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Araneae,Theridiidae,Thymoites,Thymoites vivus,1,54,367,1496,9583,2156276,5170887,FALSE,Arachnida,NA,Thymoites vivus,683
2157997,"Tidarren haemorrhoidale (Bertkau, 1880)",Tidarren haemorrhoidale,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Araneae,Theridiidae,Tidarren,Tidarren haemorrhoidale,1,54,367,1496,9583,2157985,2157997,FALSE,Arachnida,NA,Tidarren haemorrhoidale,684
2157996,"Tidarren mixtum (O.Pickard-Cambridge, 1896)",Tidarren mixtum,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Araneae,Theridiidae,Tidarren,Tidarren mixtum,1,54,367,1496,9583,2157985,2157996,FALSE,Arachnida,NA,Tidarren mixtum,685
2158007,"Tidarren sisyphoides (Walckenaer, 1841)",Tidarren sisyphoides,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Araneae,Theridiidae,Tidarren,Tidarren sisyphoides,1,54,367,1496,9583,2157985,2158007,FALSE,Arachnida,NA,Tidarren sisyphoides,686
2163510,"Baalzebub baubo Coddington, 1986",Baalzebub baubo,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Araneae,Theridiosomatidae,Baalzebub,Baalzebub baubo,1,54,367,1496,9584,2163508,2163510,FALSE,Arachnida,NA,Baalzebub baubo,687
